"","FCT_TOPIC","FCT_HORIZON","FCT_SOURCE","TIME_PERIOD","OBS_VALUE","TRUE_VALUE","ERR_VALUE"
"3194","HICP",1,"099",2017 Q3,1.4,1.5,0.1
"3195","HICP",1,"099",2017 Q4,1.3,1.5,0.2
"3196","HICP",1,"099",2018 Q1,1.5,1.1,-0.4
"3197","HICP",1,"099",2018 Q2,1.5,1.9,0.4
"3198","HICP",1,"101",2009 Q1,1.8,1.2,-0.6
"3199","HICP",1,"101",2009 Q2,3,0,-3
"3200","HICP",1,"101",2009 Q3,1.5,-0.2,-1.7
"3201","HICP",1,"101",2009 Q4,2,0.5,-1.5
"3202","HICP",1,"101",2010 Q1,2.2,0.8,-1.4
"3203","HICP",1,"101",2010 Q2,1.6,1.7,0.0999999999999999
"3204","HICP",1,"101",2010 Q3,1,1.6,0.6
"3205","HICP",1,"101",2010 Q4,1.8,1.9,0.0999999999999999
"3206","HICP",1,"101",2011 Q1,1.7,2.4,0.7
"3207","HICP",1,"101",2011 Q2,1.9,2.7,0.8
"3208","HICP",1,"101",2011 Q3,1.5,2.5,1
"3209","HICP",1,"101",2011 Q4,1.9,3,1.1
"3210","HICP",1,"101",2012 Q1,2.1,2.7,0.6
"3211","HICP",1,"101",2012 Q3,1.7,2.6,0.9
"3212","HICP",1,"101",2013 Q2,2,1.4,-0.6
"3213","HICP",1,"101",2013 Q3,1.9,1.3,-0.6
"3214","HICP",1,"101",2014 Q1,1.8,0.7,-1.1
"3215","HICP",1,"101",2014 Q2,1.5575223496,0.5,-1.0575223496
"3216","HICP",1,"101",2014 Q3,1.5,0.4,-1.1
"3217","HICP",1,"101",2014 Q4,1.3,0.3,-1
"3218","HICP",1,"101",2015 Q1,1.2,-0.3,-1.5
"3219","HICP",1,"101",2015 Q3,1.1,0.1,-1
"3220","HICP",1,"101",2015 Q4,0.5,0.2,-0.3
"3221","HICP",1,"101",2016 Q1,0.8,-0.2,-1
"3222","HICP",1,"101",2016 Q2,1.2,-0.1,-1.3
"3223","HICP",1,"101",2016 Q3,1.1,0.2,-0.9
"3224","HICP",1,"101",2016 Q4,1.2,0.6,-0.6
"3225","HICP",1,"101",2017 Q1,1.2,2,0.8
"3226","HICP",1,"101",2017 Q2,1.2,1.4,0.2
"3227","HICP",1,"101",2017 Q3,1.2,1.5,0.3
"3228","HICP",1,"101",2017 Q4,1.1,1.5,0.4
"3229","HICP",1,"101",2018 Q1,1.3,1.1,-0.2
"3230","HICP",1,"101",2018 Q2,1.1,1.9,0.8
"3231","HICP",1,"102",2009 Q1,2,1.2,-0.8
"3232","HICP",1,"102",2009 Q2,2.4,0,-2.4
"3233","HICP",1,"102",2010 Q1,0.56,0.8,0.24
"3234","HICP",1,"102",2010 Q3,1.5,1.6,0.1
"3235","HICP",1,"102",2010 Q4,1.1,1.9,0.8
"3236","HICP",1,"102",2011 Q1,0.8,2.4,1.6
"3237","HICP",1,"102",2011 Q2,1.2,2.7,1.5
"3238","HICP",1,"102",2011 Q3,1,2.5,1.5
"3239","HICP",1,"102",2011 Q4,1.3,3,1.7
"3240","HICP",1,"102",2012 Q1,1.52,2.7,1.18
"3241","HICP",1,"102",2012 Q2,1.4,2.4,1
"3242","HICP",1,"102",2012 Q3,1.5,2.6,1.1
"3243","HICP",1,"102",2012 Q4,1.5,2.2,0.7
"3244","HICP",1,"102",2013 Q1,2.06,1.9,-0.16
"3245","HICP",1,"102",2014 Q2,1.5,0.5,-1
"3246","HICP",1,"102",2014 Q4,1.4,0.3,-1.1
"3247","HICP",1,"102",2015 Q1,1.4,-0.3,-1.7
"3248","HICP",1,"102",2015 Q2,1.2,0.3,-0.9
"3249","HICP",1,"102",2015 Q3,0.8,0.1,-0.7
"3250","HICP",1,"102",2015 Q4,0.6,0.2,-0.4
"3251","HICP",1,"102",2016 Q1,1.6131103358,-0.2,-1.8131103358
"3252","HICP",1,"102",2016 Q2,1.4,-0.1,-1.5
"3253","HICP",1,"102",2016 Q3,1,0.2,-0.8
"3254","HICP",1,"102",2016 Q4,1.9,0.6,-1.3
"3255","HICP",1,"102",2017 Q1,1.7,2,0.3
"3256","HICP",1,"102",2017 Q2,1.6,1.4,-0.2
"3257","HICP",1,"102",2017 Q3,1.6,1.5,-0.1
"3258","HICP",1,"102",2017 Q4,1.4,1.5,0.1
"3259","HICP",1,"102",2018 Q1,1.4,1.1,-0.3
"3260","HICP",1,"102",2018 Q2,1.3,1.9,0.6
"3261","HICP",1,"103",2009 Q1,1.6,1.2,-0.4
"3262","HICP",1,"103",2009 Q2,1.9,0,-1.9
"3263","HICP",1,"103",2009 Q3,2.1,-0.2,-2.3
"3264","HICP",1,"103",2009 Q4,1.9,0.5,-1.4
"3265","HICP",1,"103",2010 Q1,1.5,0.8,-0.7
"3266","HICP",1,"103",2010 Q2,1.8,1.7,-0.1
"3267","HICP",1,"103",2010 Q3,1.7,1.6,-0.0999999999999999
"3268","HICP",1,"103",2011 Q2,1.8,2.7,0.9
"3269","HICP",1,"103",2011 Q3,1.9,2.5,0.6
"3270","HICP",1,"103",2011 Q4,1.8,3,1.2
"3271","HICP",1,"103",2012 Q3,1.5,2.6,1.1
"3272","HICP",1,"103",2012 Q4,1.6,2.2,0.6
"3273","HICP",1,"103",2013 Q1,1.4,1.9,0.5
"3274","HICP",1,"103",2013 Q2,1.8,1.4,-0.4
"3275","HICP",1,"103",2013 Q3,1.6,1.3,-0.3
"3276","HICP",1,"103",2013 Q4,1.8,0.9,-0.9
"3277","HICP",1,"103",2014 Q1,1.5,0.7,-0.8
"3278","HICP",1,"103",2014 Q2,1.5,0.5,-1
"3279","HICP",1,"103",2014 Q3,1.7,0.4,-1.3
"3280","HICP",1,"103",2014 Q4,1.6,0.3,-1.3
"3281","HICP",1,"103",2015 Q1,1.6,-0.3,-1.9
"3282","HICP",1,"103",2015 Q2,1.5,0.3,-1.2
"3283","HICP",1,"103",2015 Q4,1.3,0.2,-1.1
"3284","HICP",1,"103",2016 Q1,1,-0.2,-1.2
"3285","HICP",1,"103",2016 Q2,1.4,-0.1,-1.5
"3286","HICP",1,"103",2016 Q3,1.5,0.2,-1.3
"3287","HICP",1,"103",2016 Q4,1.6,0.6,-1
"3288","HICP",1,"103",2017 Q1,1.4,2,0.6
"3289","HICP",1,"103",2017 Q2,1.5,1.4,-0.1
"3290","HICP",1,"103",2017 Q3,1.5,1.5,0
"3291","HICP",1,"103",2017 Q4,1.6,1.5,-0.1
"3292","HICP",1,"103",2018 Q1,1.8,1.1,-0.7
"3293","HICP",1,"103",2018 Q2,1.8,1.9,0.0999999999999999
"3294","HICP",1,"105",2009 Q1,1.8,1.2,-0.6
"3295","HICP",1,"105",2009 Q4,1.9,0.5,-1.4
"3296","HICP",1,"105",2010 Q2,1.56,1.7,0.14
"3297","HICP",1,"105",2010 Q4,1.04,1.9,0.86
"3298","HICP",1,"105",2011 Q1,1.26,2.4,1.14
"3299","HICP",1,"105",2011 Q2,1.4,2.7,1.3
"3300","HICP",1,"105",2011 Q3,1.4,2.5,1.1
"3301","HICP",1,"105",2011 Q4,1.7,3,1.3
"3302","HICP",1,"105",2012 Q1,1.7,2.7,1
"3303","HICP",1,"105",2012 Q2,1.9,2.4,0.5
"3304","HICP",1,"105",2012 Q3,1.9,2.6,0.7
"3305","HICP",1,"105",2013 Q1,1.9,1.9,0
"3306","HICP",1,"105",2013 Q2,1.8,1.4,-0.4
"3307","HICP",1,"105",2013 Q3,1.9,1.3,-0.6
"3308","HICP",1,"105",2013 Q4,1.5,0.9,-0.6
"3309","HICP",1,"105",2014 Q1,1.6,0.7,-0.9
"3310","HICP",1,"105",2014 Q4,1.5,0.3,-1.2
"3311","HICP",1,"105",2015 Q1,1.3,-0.3,-1.6
"3312","HICP",1,"105",2015 Q2,1.2,0.3,-0.9
"3313","HICP",1,"105",2015 Q4,1.4,0.2,-1.2
"3314","HICP",1,"105",2016 Q3,0.9,0.2,-0.7
"3315","HICP",1,"105",2016 Q4,0.9,0.6,-0.3
"3316","HICP",1,"105",2017 Q1,0.3,2,1.7
"3317","HICP",1,"105",2017 Q2,0.3,1.4,1.1
"3318","HICP",1,"105",2017 Q3,1,1.5,0.5
"3319","HICP",1,"105",2017 Q4,1.3,1.5,0.2
"3320","HICP",1,"107",2009 Q1,2.5,1.2,-1.3
"3321","HICP",1,"107",2009 Q2,2.1,0,-2.1
"3322","HICP",1,"107",2009 Q3,1.5,-0.2,-1.7
"3323","HICP",1,"107",2009 Q4,2.1,0.5,-1.6
"3324","HICP",1,"107",2010 Q2,1.5,1.7,0.2
"3325","HICP",1,"107",2010 Q3,1.6,1.6,0
"3326","HICP",1,"107",2010 Q4,1.9,1.9,0
"3327","HICP",1,"107",2011 Q1,1.4,2.4,1
"3328","HICP",1,"107",2011 Q2,1.6903,2.7,1.0097
"3329","HICP",1,"107",2011 Q3,1.8,2.5,0.7
"3330","HICP",1,"107",2011 Q4,2.1,3,0.9
"3331","HICP",1,"107",2012 Q1,1.8,2.7,0.9
"3332","HICP",1,"107",2012 Q2,1.6,2.4,0.8
"3333","HICP",1,"107",2012 Q3,1.2,2.6,1.4
"3334","HICP",1,"107",2012 Q4,1.5,2.2,0.7
"3335","HICP",1,"107",2013 Q1,1.5,1.9,0.4
"3336","HICP",1,"107",2013 Q2,1.5,1.4,-0.1
"3337","HICP",1,"107",2013 Q3,1.7,1.3,-0.4
"3338","HICP",1,"107",2013 Q4,1.6,0.9,-0.7
"3339","HICP",1,"107",2014 Q1,1.2646303078,0.7,-0.5646303078
"3340","HICP",1,"107",2014 Q2,1.4,0.5,-0.9
"3341","HICP",1,"107",2014 Q3,1.2186278944,0.4,-0.8186278944
"3342","HICP",1,"107",2014 Q4,1.1358974824,0.3,-0.8358974824
"3343","HICP",1,"107",2015 Q1,1.2279301286,-0.3,-1.5279301286
"3344","HICP",1,"107",2015 Q3,1.1316432822,0.1,-1.0316432822
"3345","HICP",1,"107",2015 Q4,0.8373932513,0.2,-0.6373932513
"3346","HICP",1,"107",2016 Q1,0.0158368605,-0.2,-0.2158368605
"3347","HICP",1,"107",2016 Q3,1.4691497,0.2,-1.2691497
"3348","HICP",1,"107",2017 Q1,0.8719,2,1.1281
"3349","HICP",1,"107",2017 Q3,1.1433377805,1.5,0.3566622195
"3350","HICP",1,"107",2017 Q4,1.19489977,1.5,0.30510023
"3351","HICP",1,"107",2018 Q2,1.3078555672,1.9,0.5921444328
"3352","HICP",1,"108",2009 Q1,2.4,1.2,-1.2
"3353","HICP",1,"108",2009 Q2,2.4,0,-2.4
"3354","HICP",1,"108",2009 Q3,2,-0.2,-2.2
"3355","HICP",1,"108",2009 Q4,2,0.5,-1.5
"3356","HICP",1,"108",2010 Q1,2.3134,0.8,-1.5134
"3357","HICP",1,"108",2010 Q2,2.2,1.7,-0.5
"3358","HICP",1,"108",2010 Q3,1.2,1.6,0.4
"3359","HICP",1,"108",2010 Q4,1.79222,1.9,0.10778
"3360","HICP",1,"108",2011 Q1,1.756,2.4,0.644
"3361","HICP",1,"108",2011 Q2,1.7,2.7,1
"3362","HICP",1,"108",2011 Q3,1.74234,2.5,0.75766
"3363","HICP",1,"108",2012 Q1,2.2097426,2.7,0.4902574
"3364","HICP",1,"108",2012 Q2,2.4369752,2.4,-0.0369752000000001
"3365","HICP",1,"108",2012 Q3,2.04903,2.6,0.55097
"3366","HICP",1,"108",2012 Q4,1.7857353504,2.2,0.4142646496
"3367","HICP",1,"108",2013 Q1,1.3295972038,1.9,0.5704027962
"3368","HICP",1,"108",2013 Q2,1.37932,1.4,0.0206799999999998
"3369","HICP",1,"108",2013 Q3,2.04329,1.3,-0.74329
"3370","HICP",1,"108",2013 Q4,1.7034,0.9,-0.8034
"3371","HICP",1,"108",2014 Q1,1.5395324071,0.7,-0.8395324071
"3372","HICP",1,"108",2014 Q2,1.61223,0.5,-1.11223
"3373","HICP",1,"108",2014 Q4,1.4023,0.3,-1.1023
"3374","HICP",1,"108",2015 Q2,1.1714218408,0.3,-0.8714218408
"3375","HICP",1,"108",2015 Q3,1.09634,0.1,-0.99634
"3376","HICP",1,"108",2016 Q1,1.2,-0.2,-1.4
"3377","HICP",1,"108",2017 Q4,1.63,1.5,-0.13
"3378","HICP",1,"108",2018 Q1,1.6134597636,1.1,-0.5134597636
"3379","HICP",1,"108",2018 Q2,1.8163886448,1.9,0.0836113552
"3380","HICP",1,"110",2011 Q3,1.4,2.5,1.1
"3381","HICP",1,"110",2011 Q4,1.6,3,1.4
"3382","HICP",1,"110",2012 Q1,2.4,2.7,0.3
"3383","HICP",1,"110",2012 Q2,2.5,2.4,-0.1
"3384","HICP",1,"110",2012 Q3,1.5,2.6,1.1
"3385","HICP",1,"110",2012 Q4,1.5,2.2,0.7
"3386","HICP",1,"110",2013 Q1,1.7,1.9,0.2
"3387","HICP",1,"110",2013 Q2,1.5,1.4,-0.1
"3388","HICP",1,"110",2013 Q3,1.7,1.3,-0.4
"3389","HICP",1,"110",2013 Q4,1.6,0.9,-0.7
"3390","HICP",1,"110",2014 Q1,1.4,0.7,-0.7
"3391","HICP",1,"110",2014 Q2,1.7,0.5,-1.2
"3392","HICP",1,"110",2014 Q3,1.7,0.4,-1.3
"3393","HICP",1,"110",2014 Q4,1.1,0.3,-0.8
"3394","HICP",1,"110",2015 Q1,1,-0.3,-1.3
"3395","HICP",1,"110",2015 Q2,1,0.3,-0.7
"3396","HICP",1,"110",2015 Q3,0.8,0.1,-0.7
"3397","HICP",1,"110",2015 Q4,0.3,0.2,-0.1
"3398","HICP",1,"110",2016 Q1,0.9,-0.2,-1.1
"3399","HICP",1,"110",2016 Q2,1,-0.1,-1.1
"3400","HICP",1,"110",2016 Q3,0.9,0.2,-0.7
"3401","HICP",1,"110",2016 Q4,1.1,0.6,-0.5
"3402","HICP",1,"110",2017 Q1,1.4,2,0.6
"3403","HICP",1,"110",2017 Q2,1,1.4,0.4
"3404","HICP",1,"110",2017 Q3,1.3,1.5,0.2
"3405","HICP",1,"110",2017 Q4,1,1.5,0.5
"3406","HICP",1,"112",2012 Q2,1.9,2.4,0.5
"3407","HICP",1,"112",2012 Q3,1.9,2.6,0.7
"3408","HICP",1,"112",2012 Q4,1.9,2.2,0.3
"3409","HICP",1,"112",2013 Q1,2.5,1.9,-0.6
"3410","HICP",1,"112",2013 Q2,2.5,1.4,-1.1
"3411","HICP",1,"112",2013 Q3,2,1.3,-0.7
"3412","HICP",1,"112",2013 Q4,2.2,0.9,-1.3
"3413","HICP",1,"112",2014 Q1,1.7,0.7,-1
"3414","HICP",1,"112",2014 Q2,1.6,0.5,-1.1
"3415","HICP",1,"112",2014 Q3,1.6,0.4,-1.2
"3416","HICP",1,"112",2014 Q4,1.5,0.3,-1.2
"3417","HICP",1,"112",2015 Q1,1,-0.3,-1.3
"3418","HICP",1,"112",2015 Q2,1.5,0.3,-1.2
"3419","HICP",1,"112",2015 Q3,1.2,0.1,-1.1
"3420","HICP",1,"112",2015 Q4,0.9,0.2,-0.7
"3421","HICP",1,"112",2016 Q1,1,-0.2,-1.2
"3422","HICP",1,"112",2016 Q2,1,-0.1,-1.1
"3423","HICP",1,"112",2016 Q3,1,0.2,-0.8
"3424","HICP",1,"112",2016 Q4,1.1,0.6,-0.5
"3425","HICP",1,"112",2017 Q1,0.8,2,1.2
"3426","HICP",1,"112",2017 Q2,0.7,1.4,0.7
"3427","HICP",1,"112",2017 Q3,0.7,1.5,0.8
"3428","HICP",1,"112",2017 Q4,1.5,1.5,0
"3429","HICP",1,"112",2018 Q1,1.5,1.1,-0.4
"3430","HICP",1,"112",2018 Q2,1.6,1.9,0.3
"3431","HICP",2,"001",2000 Q4,1.7,2.5,0.8
"3432","HICP",2,"001",2001 Q1,1.7,2,0.3
"3433","HICP",2,"001",2001 Q2,1.8,3.1,1.3
"3434","HICP",2,"001",2001 Q3,1.7,2.3,0.6
"3435","HICP",2,"001",2001 Q4,1.8,2,0.2
"3436","HICP",2,"001",2002 Q1,1.8,2.5,0.7
"3437","HICP",2,"001",2002 Q2,1.9,2.1,0.2
"3438","HICP",2,"001",2002 Q3,1.9,2.1,0.2
"3439","HICP",2,"001",2002 Q4,1.8,2.3,0.5
"3440","HICP",2,"001",2003 Q1,1.6,2.4,0.8
"3441","HICP",2,"001",2003 Q2,2,1.8,-0.2
"3442","HICP",2,"001",2003 Q3,2,2,0
"3443","HICP",2,"001",2003 Q4,2.2,2.2,0
"3444","HICP",2,"001",2004 Q1,2.1,1.6,-0.5
"3445","HICP",2,"001",2004 Q3,2.2,2.4,0.2
"3446","HICP",2,"001",2004 Q4,2.2,2.2,0
"3447","HICP",2,"001",2005 Q3,1.7,2.2,0.5
"3448","HICP",2,"001",2005 Q4,1.7,2.3,0.6
"3449","HICP",2,"001",2006 Q1,1.9,2.4,0.5
"3450","HICP",2,"001",2007 Q1,2.1,1.8,-0.3
"3451","HICP",2,"001",2007 Q2,2.1,1.9,-0.2
"3452","HICP",2,"001",2007 Q4,2.1,3.1,1
"3453","HICP",2,"001",2008 Q1,2.1,3.3,1.2
"3454","HICP",2,"001",2008 Q3,2.1,3.8,1.7
"3455","HICP",2,"001",2008 Q4,2,2.1,0.1
"3456","HICP",2,"001",2009 Q1,2,1.2,-0.8
"3457","HICP",2,"001",2009 Q3,1.9,-0.2,-2.1
"3458","HICP",2,"001",2009 Q4,2.1,0.5,-1.6
"3459","HICP",2,"001",2010 Q1,2.1,0.8,-1.3
"3460","HICP",2,"001",2010 Q3,2.1,1.6,-0.5
"3461","HICP",2,"001",2010 Q4,1.6,1.9,0.3
"3462","HICP",2,"001",2011 Q1,1.8,2.4,0.6
"3463","HICP",2,"001",2011 Q2,2,2.7,0.7
"3464","HICP",2,"001",2011 Q3,1.7,2.5,0.8
"3465","HICP",2,"001",2011 Q4,1.8,3,1.2
"3466","HICP",2,"001",2012 Q1,1.8,2.7,0.9
"3467","HICP",2,"001",2012 Q3,1.5,2.6,1.1
"3468","HICP",2,"001",2013 Q1,1.9,1.9,0
"3469","HICP",2,"001",2013 Q4,1.8,0.9,-0.9
"3470","HICP",2,"001",2014 Q3,1.9,0.4,-1.5
"3471","HICP",2,"001",2014 Q4,1.9,0.3,-1.6
"3472","HICP",2,"001",2015 Q1,1.9,-0.3,-2.2
"3473","HICP",2,"001",2015 Q3,1.7,0.1,-1.6
"3474","HICP",2,"001",2015 Q4,1.8,0.2,-1.6
"3475","HICP",2,"001",2016 Q1,1.5,-0.2,-1.7
"3476","HICP",2,"001",2016 Q3,1.1,0.2,-0.9
"3477","HICP",2,"001",2016 Q4,1,0.6,-0.4
"3478","HICP",2,"001",2017 Q1,1.5,2,0.5
"3479","HICP",2,"001",2017 Q3,1.5,1.5,0
"3480","HICP",2,"001",2017 Q4,0.8,1.5,0.7
"3481","HICP",2,"001",2018 Q2,0.8,1.9,1.1
"3482","HICP",2,"002",2000 Q4,1.2,2.5,1.3
"3483","HICP",2,"002",2001 Q1,1.4,2,0.6
"3484","HICP",2,"002",2001 Q3,1.8,2.3,0.5
"3485","HICP",2,"002",2001 Q4,1.8,2,0.2
"3486","HICP",2,"002",2002 Q1,2,2.5,0.5
"3487","HICP",2,"002",2002 Q3,2.3,2.1,-0.2
"3488","HICP",2,"002",2002 Q4,2.3,2.3,0
"3489","HICP",2,"002",2003 Q1,2.3,2.4,0.1
"3490","HICP",2,"002",2003 Q3,2,2,0
"3491","HICP",2,"002",2003 Q4,2,2.2,0.2
"3492","HICP",2,"002",2004 Q1,2,1.6,-0.4
"3493","HICP",2,"002",2004 Q2,2,2.4,0.4
"3494","HICP",2,"002",2004 Q3,2,2.4,0.4
"3495","HICP",2,"002",2005 Q2,1.8,2,0.2
"3496","HICP",2,"002",2005 Q4,2,2.3,0.3
"3497","HICP",2,"002",2006 Q1,1.7,2.4,0.7
"3498","HICP",2,"002",2006 Q3,1.8,2.3,0.5
"3499","HICP",2,"002",2007 Q1,1.6,1.8,0.2
"3500","HICP",2,"002",2007 Q4,1.6,3.1,1.5
"3501","HICP",2,"002",2008 Q1,1.6,3.3,1.7
"3502","HICP",2,"002",2008 Q3,1.8,3.8,2
"3503","HICP",2,"002",2008 Q4,1.9,2.1,0.2
"3504","HICP",2,"002",2009 Q1,1.9,1.2,-0.7
"3505","HICP",2,"002",2009 Q3,1.7,-0.2,-1.9
"3506","HICP",2,"002",2009 Q4,1.7,0.5,-1.2
"3507","HICP",2,"002",2010 Q1,1.7,0.8,-0.9
"3508","HICP",2,"002",2010 Q4,1.6,1.9,0.3
"3509","HICP",2,"002",2011 Q4,2,3,1
"3510","HICP",2,"002",2012 Q1,2,2.7,0.7
"3511","HICP",2,"002",2012 Q3,1.7,2.6,0.9
"3512","HICP",2,"002",2012 Q4,1.7,2.2,0.5
"3513","HICP",2,"002",2013 Q1,1.8,1.9,0.0999999999999999
"3514","HICP",2,"002",2013 Q3,1.7,1.3,-0.4
"3515","HICP",2,"002",2013 Q4,2,0.9,-1.1
"3516","HICP",2,"002",2014 Q1,2.1,0.7,-1.4
"3517","HICP",2,"002",2014 Q3,2.4,0.4,-2
"3518","HICP",2,"002",2014 Q4,2.2,0.3,-1.9
"3519","HICP",2,"002",2015 Q1,2,-0.3,-2.3
"3520","HICP",2,"002",2015 Q3,1.8,0.1,-1.7
"3521","HICP",2,"002",2016 Q1,1.2,-0.2,-1.4
"3522","HICP",2,"002",2016 Q3,1.2,0.2,-1
"3523","HICP",2,"002",2016 Q4,1,0.6,-0.4
"3524","HICP",2,"002",2017 Q1,1,2,1
"3525","HICP",2,"002",2017 Q3,1.3,1.5,0.2
"3526","HICP",2,"002",2017 Q4,1.1,1.5,0.4
"3527","HICP",2,"003",2000 Q4,1.2,2.5,1.3
"3528","HICP",2,"003",2001 Q1,1.4,2,0.6
"3529","HICP",2,"003",2001 Q2,1.4,3.1,1.7
"3530","HICP",2,"003",2001 Q3,1.6,2.3,0.7
"3531","HICP",2,"003",2001 Q4,1.9,2,0.1
"3532","HICP",2,"003",2002 Q1,1.9,2.5,0.6
"3533","HICP",2,"003",2002 Q2,1.9,2.1,0.2
"3534","HICP",2,"003",2002 Q4,1.8,2.3,0.5
"3535","HICP",2,"003",2003 Q1,1.8,2.4,0.6
"3536","HICP",2,"003",2003 Q2,2,1.8,-0.2
"3537","HICP",2,"003",2003 Q3,1.8,2,0.2
"3538","HICP",2,"003",2003 Q4,2,2.2,0.2
"3539","HICP",2,"003",2004 Q1,2,1.6,-0.4
"3540","HICP",2,"003",2004 Q4,1.7,2.2,0.5
"3541","HICP",2,"003",2005 Q1,1.8,2.1,0.3
"3542","HICP",2,"003",2005 Q3,2,2.2,0.2
"3543","HICP",2,"003",2006 Q1,2,2.4,0.4
"3544","HICP",2,"003",2007 Q1,2,1.8,-0.2
"3545","HICP",2,"003",2007 Q3,2,1.7,-0.3
"3546","HICP",2,"003",2008 Q1,2.1,3.3,1.2
"3547","HICP",2,"003",2008 Q4,1.8,2.1,0.3
"3548","HICP",2,"003",2009 Q1,1.9,1.2,-0.7
"3549","HICP",2,"003",2009 Q2,1.9,0,-1.9
"3550","HICP",2,"003",2009 Q3,1.9,-0.2,-2.1
"3551","HICP",2,"003",2010 Q4,1,1.9,0.9
"3552","HICP",2,"003",2011 Q1,1.4,2.4,1
"3553","HICP",2,"003",2011 Q3,1.4,2.5,1.1
"3554","HICP",2,"003",2012 Q1,1.2,2.7,1.5
"3555","HICP",2,"003",2012 Q3,1.5,2.6,1.1
"3556","HICP",2,"003",2012 Q4,1.8,2.2,0.4
"3557","HICP",2,"003",2013 Q1,2.1,1.9,-0.2
"3558","HICP",2,"003",2013 Q3,2.5,1.3,-1.2
"3559","HICP",2,"003",2014 Q2,2.4,0.5,-1.9
"3560","HICP",2,"003",2015 Q3,1,0.1,-0.9
"3561","HICP",2,"003",2016 Q1,0.5,-0.2,-0.7
"3562","HICP",2,"003",2016 Q3,0.5,0.2,-0.3
"3563","HICP",2,"003",2016 Q4,1,0.6,-0.4
"3564","HICP",2,"003",2017 Q1,1.2,2,0.8
"3565","HICP",2,"004",2000 Q4,1.8,2.5,0.7
"3566","HICP",2,"004",2001 Q1,2,2,0
"3567","HICP",2,"004",2001 Q3,2,2.3,0.3
"3568","HICP",2,"004",2001 Q4,1.9,2,0.1
"3569","HICP",2,"004",2002 Q1,1.8,2.5,0.7
"3570","HICP",2,"004",2002 Q2,1.9,2.1,0.2
"3571","HICP",2,"004",2002 Q3,1.8,2.1,0.3
"3572","HICP",2,"004",2002 Q4,1.7,2.3,0.6
"3573","HICP",2,"004",2003 Q1,1.7,2.4,0.7
"3574","HICP",2,"004",2003 Q3,1.6,2,0.4
"3575","HICP",2,"004",2003 Q4,1.4,2.2,0.8
"3576","HICP",2,"004",2004 Q1,1.8,1.6,-0.2
"3577","HICP",2,"004",2004 Q2,1.7,2.4,0.7
"3578","HICP",2,"004",2004 Q3,1.8,2.4,0.6
"3579","HICP",2,"004",2004 Q4,1.8,2.2,0.4
"3580","HICP",2,"004",2005 Q1,1.7,2.1,0.4
"3581","HICP",2,"004",2005 Q3,1.9,2.2,0.3
"3582","HICP",2,"004",2005 Q4,2,2.3,0.3
"3583","HICP",2,"004",2006 Q1,2.1,2.4,0.3
"3584","HICP",2,"004",2006 Q3,2.1,2.3,0.2
"3585","HICP",2,"004",2006 Q4,2.1,1.9,-0.2
"3586","HICP",2,"004",2007 Q1,2.1,1.8,-0.3
"3587","HICP",2,"004",2007 Q3,1.9,1.7,-0.2
"3588","HICP",2,"004",2007 Q4,2,3.1,1.1
"3589","HICP",2,"004",2008 Q1,2,3.3,1.3
"3590","HICP",2,"004",2008 Q2,2,3.7,1.7
"3591","HICP",2,"004",2008 Q3,2,3.8,1.8
"3592","HICP",2,"004",2008 Q4,2.4,2.1,-0.3
"3593","HICP",2,"004",2009 Q1,2.1,1.2,-0.9
"3594","HICP",2,"004",2009 Q2,2,0,-2
"3595","HICP",2,"004",2009 Q3,2,-0.2,-2.2
"3596","HICP",2,"004",2009 Q4,2.1,0.5,-1.6
"3597","HICP",2,"004",2010 Q1,1.9,0.8,-1.1
"3598","HICP",2,"004",2010 Q3,1.8,1.6,-0.2
"3599","HICP",2,"004",2010 Q4,1.4,1.9,0.5
"3600","HICP",2,"004",2011 Q1,1.5,2.4,0.9
"3601","HICP",2,"004",2011 Q3,1.7,2.5,0.8
"3602","HICP",2,"004",2011 Q4,1.7,3,1.3
"3603","HICP",2,"004",2012 Q1,1.5,2.7,1.2
"3604","HICP",2,"004",2012 Q2,1.4,2.4,1
"3605","HICP",2,"004",2012 Q3,1.7,2.6,0.9
"3606","HICP",2,"004",2012 Q4,1.9,2.2,0.3
"3607","HICP",2,"004",2013 Q1,1.8,1.9,0.0999999999999999
"3608","HICP",2,"004",2013 Q2,1.8,1.4,-0.4
"3609","HICP",2,"004",2013 Q3,1.8,1.3,-0.5
"3610","HICP",2,"004",2013 Q4,1.7,0.9,-0.8
"3611","HICP",2,"004",2014 Q1,1.6,0.7,-0.9
"3612","HICP",2,"004",2014 Q3,1.7,0.4,-1.3
"3613","HICP",2,"004",2014 Q4,1.6,0.3,-1.3
"3614","HICP",2,"004",2015 Q1,1.8,-0.3,-2.1
"3615","HICP",2,"004",2015 Q2,1.8,0.3,-1.5
"3616","HICP",2,"004",2015 Q3,1.8,0.1,-1.7
"3617","HICP",2,"004",2015 Q4,1.6,0.2,-1.4
"3618","HICP",2,"004",2016 Q1,1.8,-0.2,-2
"3619","HICP",2,"004",2016 Q2,1.8,-0.1,-1.9
"3620","HICP",2,"004",2016 Q4,1.6,0.6,-1
"3621","HICP",2,"004",2017 Q1,1.8,2,0.2
"3622","HICP",2,"004",2017 Q2,1.6,1.4,-0.2
"3623","HICP",2,"004",2017 Q3,1.6,1.5,-0.1
